"DATE","MS04307_DEW","CALC_DEW","MS04308_VPD","CALC_VPD","CALC_SATVP","CALC_VAP"
"1995-12-12 00:00",6.5,6.46,0.0,0.01,9.67,9.65
"1995-12-13 00:00",2.0,1.99,0.0,0.0,7.05,7.05
"1995-12-14 00:00",2.2,2.19,0.0,0.0,7.16,7.15
"1995-12-15 00:00",1.0,1.0,0.0,0.0,6.57,6.56
"1995-12-16 00:00",1.1,1.09,0.0,0.0,6.61,6.61
"1995-12-17 00:00",2.0,1.99,0.0,0.0,7.05,7.05
"1995-12-18 00:00",2.7,2.68,0.0,0.01,7.41,7.4
"1995-12-19 00:00",3.5,3.49,0.0,0.0,7.85,7.84
"1995-12-20 00:00",2.2,2.19,0.0,0.0,7.16,7.15
"1995-12-23 00:00",-3.3,-3.14,1.0,0.92,5.76,4.85
"1995-12-24 00:00",-4.0,-3.83,1.0,0.96,5.56,4.61
"1995-12-25 00:00",-2.0,-1.94,0.8,0.72,6.02,5.3
"1995-12-26 00:00",0.1,0.14,0.7,0.73,6.91,6.17
"1995-12-27 00:00",3.0,3.04,0.3,0.3,7.9,7.6
"1995-12-28 00:00",2.5,2.49,0.0,0.0,7.31,7.31
"1995-12-29 00:00",6.0,5.98,0.0,0.0,9.34,9.33
"1995-12-30 00:00",7.8,7.78,0.0,0.0,10.57,10.55
"1995-12-31 00:00",4.8,4.78,0.0,0.0,8.59,8.59
"1996-01-01 00:00",4.8,4.78,0.0,0.0,8.59,8.59
"1996-01-02 00:00",6.2,6.21,0.1,0.05,9.54,9.48
"1996-01-03 00:00",4.5,4.48,0.0,0.0,8.42,8.41
"1996-01-04 00:00",0.8,0.8,0.0,0.0,6.47,6.47
"1996-01-05 00:00",1.8,1.79,0.0,0.0,6.95,6.95
"1996-01-06 00:00",4.7,4.68,0.0,0.0,8.54,8.53
"1996-01-07 00:00",5.7,5.68,0.0,0.0,9.15,9.14
"1996-01-08 00:00",6.2,6.18,0.0,0.0,9.47,9.46
"1996-01-09 00:00",4.9,4.88,0.0,0.0,8.66,8.65
"1996-01-10 00:00",3.2,3.19,0.0,0.0,7.68,7.68
"1996-01-11 00:00",4.5,4.44,0.2,0.15,8.54,8.38
"1996-01-12 00:00",5.0,4.96,0.6,0.58,9.28,8.69
"1996-01-13 00:00",3.2,3.21,0.5,0.43,8.13,7.69
"1996-01-14 00:00",4.9,4.88,0.2,0.25,8.9,8.64
"1996-01-16 00:00",2.0,1.99,0.0,0.0,7.05,7.05
"1996-01-17 00:00",-1.2,-1.24,0.0,0.02,5.6,5.58
"1996-01-18 00:00",-0.2,-0.2,0.0,0.0,6.02,6.02
"1996-01-19 00:00",0.5,0.5,0.0,0.0,6.33,6.33
"1996-01-20 00:00",0.1,0.1,0.0,0.0,6.15,6.15
"1996-01-21 00:00",-1.1,-1.05,0.0,0.02,5.68,5.66
"1996-01-22 00:00",-2.3,-2.31,0.1,0.12,5.28,5.16
"1996-01-23 00:00",-0.4,-0.4,0.0,0.0,5.93,5.93
"1996-01-24 00:00",-1.6,-1.6,0.0,0.0,5.44,5.44
"1996-01-25 00:00",-1.8,-1.75,0.0,0.02,5.4,5.38
"1996-01-26 00:00",-0.6,-0.66,0.1,0.07,5.89,5.82
"1996-01-27 00:00",-0.4,-0.4,0.0,0.0,5.93,5.93
"1996-02-01 00:00",-8.3,-8.21,0.2,0.14,3.43,3.3
"1996-02-02 00:00",-7.4,-7.35,0.1,0.08,3.59,3.53
"1996-02-03 00:00",-2.2,-2.17,0.0,0.03,5.24,5.21
"1996-02-04 00:00",2.0,1.98,0.0,0.01,7.05,7.04
"1996-02-05 00:00",2.9,2.89,0.0,0.0,7.52,7.51
"1996-02-06 00:00",3.8,3.79,0.0,0.0,8.01,8.01
"1996-02-07 00:00",4.7,4.68,0.0,0.0,8.54,8.53
"1996-02-08 00:00",5.0,4.98,0.0,0.0,8.72,8.71
"1996-02-09 00:00",2.0,2.05,0.5,0.49,7.57,7.08
"1996-02-10 00:00",0.4,0.35,1.6,1.58,7.85,6.27
"1996-02-11 00:00",2.2,2.2,0.9,0.8,7.96,7.16
"1996-02-12 00:00",2.5,2.59,1.5,1.41,8.78,7.36
"1996-02-13 00:00",2.3,2.41,1.8,1.69,8.96,7.26
"1996-02-14 00:00",2.7,2.77,1.6,1.44,8.9,7.45
"1996-02-15 00:00",2.8,2.9,2.1,1.88,9.41,7.52
"1996-02-27 00:00",-6.5,-6.3,0.6,0.5,4.32,3.82
"1996-02-28 00:00",-6.5,-6.49,1.1,1.1,4.87,3.77
"1996-02-29 00:00",-1.8,-1.72,1.1,1.0,6.38,5.39
"1996-03-01 00:00",-0.2,0.04,1.1,0.88,7.0,6.13
"1996-03-02 00:00",1.2,1.21,0.7,0.59,7.26,6.67
"1996-03-03 00:00",2.5,2.49,0.0,0.0,7.31,7.31
"1996-03-04 00:00",1.9,1.89,0.0,0.0,7.0,7.0
"1996-03-05 00:00",0.8,0.77,0.1,0.06,6.52,6.46
"1996-03-06 00:00",2.3,2.35,0.2,0.13,7.36,7.23
"1996-03-07 00:00",3.6,3.63,0.0,0.03,7.96,7.92
"1996-03-08 00:00",5.4,5.44,0.7,0.6,9.6,8.99
"1996-03-09 00:00",6.4,6.41,0.4,0.32,9.94,9.61
"1996-03-10 00:00",5.6,5.58,0.0,0.0,9.09,9.07
"1996-03-11 00:00",4.7,4.68,0.0,0.0,8.54,8.53
"1996-03-12 00:00",3.2,3.23,0.2,0.14,7.85,7.7
"1996-03-13 00:00",1.2,1.55,1.6,1.23,8.07,6.83
"1996-03-14 00:00",3.0,3.37,2.3,1.75,9.54,7.78
"1996-03-15 00:00",1.6,1.79,1.1,0.89,7.85,6.95
"1996-03-16 00:00",0.3,1.0,2.6,1.91,8.48,6.57
"1996-03-17 00:00",2.1,2.67,2.7,2.06,9.47,7.4
"1996-03-18 00:00",4.6,5.31,3.2,2.24,11.16,8.9
"1996-03-19 00:00",3.5,3.65,1.2,1.02,8.96,7.93
"1996-03-20 00:00",0.8,1.62,2.1,1.55,8.42,6.86
"1996-03-21 00:00",1.6,2.43,2.1,1.44,8.72,7.27
"1996-03-22 00:00",1.1,1.14,0.0,0.03,6.66,6.63
"1996-03-23 00:00",1.8,1.72,0.0,0.03,6.95,6.92
"1996-03-24 00:00",-1.8,-1.7,0.7,0.71,6.11,5.4
"1996-03-25 00:00",-5.1,-4.79,2.4,2.1,6.38,4.29
"1996-03-26 00:00",-1.8,-1.02,3.2,2.45,8.13,5.67
"1996-03-27 00:00",1.0,0.99,0.2,0.2,6.76,6.56
"1996-03-28 00:00",0.6,0.66,0.2,0.21,6.61,6.41
"1996-03-29 00:00",0.8,0.77,0.1,0.06,6.52,6.46
"1996-03-30 00:00",1.9,2.01,0.7,0.56,7.63,7.06
"1996-03-31 00:00",5.0,4.98,0.0,0.0,8.72,8.71
"1996-04-01 00:00",5.5,5.51,0.1,0.11,9.15,9.03
"1996-04-02 00:00",3.8,3.84,0.0,0.02,8.07,8.04
"1996-04-03 00:00",3.0,3.28,1.3,0.98,8.72,7.72
"1996-04-04 00:00",4.6,5.25,2.5,1.62,10.5,8.87
"1996-04-05 00:00",7.7,8.21,3.4,2.31,13.19,10.87
"1996-04-06 00:00",7.9,9.01,4.9,3.17,14.66,11.47
"1996-04-07 00:00",10.5,11.2,4.5,2.96,16.27,13.28
"1996-04-08 00:00",10.4,11.1,4.1,2.84,16.06,13.19
"1996-04-09 00:00",7.6,7.58,0.0,0.0,10.43,10.41
"1996-04-10 00:00",4.4,4.38,0.1,0.06,8.42,8.35
"1996-04-11 00:00",2.8,2.79,0.0,0.0,7.47,7.46
"1996-04-12 00:00",0.6,0.58,0.0,0.01,6.38,6.37
"1996-04-13 00:00",2.7,2.72,0.3,0.25,7.68,7.42
"1996-04-14 00:00",5.6,5.76,1.2,0.88,10.08,9.19
"1996-04-15 00:00",7.5,7.51,0.5,0.41,10.79,10.36
"1996-04-16 00:00",3.4,3.39,0.0,0.0,7.79,7.78
"1996-04-17 00:00",1.9,1.85,0.0,0.02,7.0,6.98
"1996-04-18 00:00",1.0,1.0,0.0,0.0,6.57,6.56
"1996-04-19 00:00",0.9,0.9,0.0,0.0,6.52,6.52
"1996-04-20 00:00",1.6,1.57,0.1,0.06,6.91,6.84
"1996-04-21 00:00",3.7,3.64,0.0,0.02,7.96,7.93
"1996-04-22 00:00",5.8,5.78,0.0,0.0,9.21,9.2
"1996-04-23 00:00",7.9,7.88,0.0,0.0,10.64,10.62
"1996-04-24 00:00",4.6,4.57,0.0,0.01,8.48,8.46
"1996-04-25 00:00",5.3,5.48,0.9,0.71,9.74,9.01
"1996-04-26 00:00",3.2,3.51,1.8,1.49,9.34,7.85
"1996-04-27 00:00",1.7,2.06,1.6,1.21,8.3,7.08
"1996-04-28 00:00",2.7,4.19,4.5,2.99,11.23,8.24
"1996-04-29 00:00",6.4,6.95,3.6,2.69,12.68,9.97
"1996-04-30 00:00",5.3,5.98,4.4,3.33,12.68,9.33
"1996-05-01 00:00",5.8,5.97,1.4,1.17,10.5,9.32
"1996-05-02 00:00",2.6,2.68,1.0,0.89,8.3,7.41
"1996-05-03 00:00",0.7,0.73,0.2,0.22,6.66,6.44
"1996-05-04 00:00",1.5,2.01,1.9,1.18,8.24,7.06
"1996-05-05 00:00",2.3,2.75,2.4,1.77,9.21,7.44
"1996-05-06 00:00",2.3,3.01,3.0,2.02,9.6,7.58
"1996-05-07 00:00",2.3,2.58,1.9,1.6,8.96,7.35
"1996-05-08 00:00",0.8,1.39,2.7,1.96,8.72,6.75
"1996-05-09 00:00",0.7,1.66,3.2,2.2,9.09,6.88
"1996-05-10 00:00",3.1,4.39,4.8,3.42,11.78,8.35
"1996-05-11 00:00",9.5,9.9,5.0,3.96,16.16,12.18
"1996-05-12 00:00",12.0,12.52,4.4,3.06,17.58,14.49
"1996-05-13 00:00",11.5,11.47,0.0,0.0,13.55,13.52
"1996-05-14 00:00",10.7,10.67,0.0,0.0,12.85,12.82
"1996-05-15 00:00",8.8,8.86,0.0,0.01,11.39,11.36
"1996-05-16 00:00",9.2,9.28,0.7,0.47,12.18,11.68
"1996-05-17 00:00",7.4,7.38,0.0,0.0,10.28,10.27
"1996-05-18 00:00",6.4,6.37,0.0,0.01,9.6,9.58
"1996-05-19 00:00",5.7,5.62,0.2,0.17,9.28,9.1
"1996-05-20 00:00",6.5,6.76,1.4,1.0,10.86,9.85
"1996-05-21 00:00",7.4,7.38,0.0,0.0,10.28,10.27
"1996-05-22 00:00",3.4,3.39,0.0,0.0,7.79,7.78
"1996-05-23 00:00",4.9,4.84,0.1,0.09,8.72,8.62
"1996-05-24 00:00",7.9,8.14,2.3,1.51,12.34,10.82
"1996-05-25 00:00",10.0,10.82,4.9,3.08,16.06,12.95
"1996-05-26 00:00",9.8,9.95,1.9,1.48,13.73,12.22
"1996-05-27 00:00",5.3,5.56,1.7,1.28,10.35,9.06
"1996-05-28 00:00",4.8,4.94,0.7,0.53,9.21,8.68
"1996-05-29 00:00",5.5,5.66,1.1,0.87,10.01,9.12
"1996-05-30 00:00",5.3,5.85,2.8,2.13,11.39,9.25
"1996-05-31 00:00",7.6,8.22,3.8,2.74,13.64,10.88
"1996-06-01 00:00",11.5,12.35,5.8,3.79,18.15,14.32
"1996-06-02 00:00",13.7,14.83,8.8,5.9,22.76,16.83
"1996-06-03 00:00",14.1,14.74,5.7,4.35,21.12,16.73
"1996-06-04 00:00",8.8,9.63,5.4,4.08,16.06,11.96
"1996-06-05 00:00",9.1,10.7,8.2,4.93,17.8,12.85
"1996-06-06 00:00",12.0,13.04,9.7,6.5,21.52,14.99
"1996-06-07 00:00",11.9,12.38,5.0,3.42,17.8,14.35
"1996-06-08 00:00",9.7,10.45,5.1,3.61,16.27,12.63
"1996-06-09 00:00",7.4,7.7,3.3,2.68,13.19,10.5
"1996-06-10 00:00",7.4,8.4,5.2,3.44,14.47,11.01
"1996-06-11 00:00",8.0,8.88,5.7,3.86,15.25,11.37
"1996-06-12 00:00",9.4,10.55,7.2,4.5,17.24,12.72
"1996-06-13 00:00",9.5,10.07,4.5,3.1,15.45,12.32
"1996-06-14 00:00",9.0,9.81,5.6,3.52,15.65,12.1
"1996-06-15 00:00",8.5,9.09,4.8,3.39,14.95,11.54
"1996-06-16 00:00",7.9,8.0,1.8,1.45,12.18,10.71
"1996-06-17 00:00",5.1,5.26,0.8,0.59,9.47,8.87
"1996-06-18 00:00",5.8,6.14,2.0,1.41,10.86,9.44
"1996-06-19 00:00",5.1,6.92,7.9,5.18,15.15,9.95
"1996-06-20 00:00",9.1,9.64,5.5,4.17,16.16,11.97
"1996-06-21 00:00",8.5,9.02,3.3,2.22,13.73,11.48
"1996-06-22 00:00",7.3,8.2,5.2,3.78,14.66,10.86
"1996-06-23 00:00",9.2,9.17,0.0,0.0,11.62,11.6
"1996-06-24 00:00",8.9,8.95,0.1,0.09,11.54,11.43
"1996-06-25 00:00",10.4,10.46,0.5,0.35,13.02,12.64
"1996-06-26 00:00",12.2,12.25,1.1,0.69,14.95,14.23
"1996-06-27 00:00",10.2,10.18,0.1,0.08,12.51,12.41
"1996-06-28 00:00",10.8,10.92,1.5,1.12,14.19,13.04
"1996-06-29 00:00",11.7,12.4,4.3,2.5,16.91,14.38
"1996-06-30 00:00",12.9,13.66,5.9,3.69,19.34,15.61
"1996-07-01 00:00",13.8,14.84,8.3,5.19,22.07,16.84
"1996-07-02 00:00",15.0,15.76,7.0,4.71,22.62,17.88
"1996-07-03 00:00",13.4,13.62,3.6,2.78,18.38,15.57
"1996-07-04 00:00",9.4,9.72,2.5,1.95,14.0,12.03
"1996-07-05 00:00",8.3,9.32,5.7,3.41,15.15,11.72
"1996-07-06 00:00",8.5,10.46,12.7,8.59,21.25,12.64
"1996-07-07 00:00",10.8,12.38,15.0,11.21,25.59,14.35
"1996-07-08 00:00",14.4,15.05,8.1,5.79,22.9,17.07
"1996-07-09 00:00",13.4,13.81,4.3,3.05,18.85,15.76
"1996-07-10 00:00",12.0,13.08,7.6,4.65,19.71,15.02
"1996-07-11 00:00",15.2,16.12,8.3,5.29,23.62,18.29
"1996-07-12 00:00",14.4,15.98,13.3,9.03,27.2,18.13
"1996-07-13 00:00",13.6,15.54,17.7,12.48,30.14,17.62
"1996-07-14 00:00",15.8,16.19,12.1,10.49,28.9,18.37
"1996-07-15 00:00",15.0,15.84,8.7,6.36,24.37,17.96
"1996-07-16 00:00",10.6,11.43,6.1,4.29,17.8,13.48
"1996-07-17 00:00",9.9,9.9,0.4,0.39,12.59,12.18
"1996-07-18 00:00",8.8,8.77,0.3,0.23,11.54,11.29
"1996-07-19 00:00",9.6,10.18,3.5,2.42,14.85,12.41
"1996-07-20 00:00",11.5,12.08,4.2,2.81,16.91,14.07
"1996-07-21 00:00",15.0,15.63,5.8,3.49,21.25,17.73
"1996-07-22 00:00",14.9,16.62,12.4,7.95,26.87,18.87
"1996-07-23 00:00",16.8,17.87,11.8,8.24,28.72,20.43
"1996-07-24 00:00",16.6,17.46,10.3,7.42,27.37,19.9
"1996-07-25 00:00",15.6,16.9,12.8,8.78,28.04,19.22
"1996-07-26 00:00",16.0,17.38,13.2,9.39,29.25,19.81
"1996-07-27 00:00",17.4,17.76,8.4,7.03,27.37,20.29
"1996-07-28 00:00",17.5,17.48,1.4,1.41,21.39,19.93
"1996-07-29 00:00",14.8,16.16,10.5,7.22,25.59,18.33
"1996-07-30 00:00",15.6,16.02,7.2,5.56,23.77,18.17
"1996-07-31 00:00",12.2,13.21,9.0,6.33,21.52,15.16
"1996-08-01 00:00",11.1,11.56,6.0,4.4,18.03,13.6
"1996-08-02 00:00",10.7,10.7,0.2,0.14,13.02,12.85
"1996-08-03 00:00",9.5,9.69,1.6,1.25,13.28,12.01
"1996-08-04 00:00",10.9,11.09,2.8,2.24,15.45,13.18
"1996-08-05 00:00",9.2,9.29,1.1,0.96,12.68,11.69
"1996-08-06 00:00",10.4,11.25,5.3,3.13,16.48,13.32
"1996-08-07 00:00",11.9,13.28,11.4,7.93,23.19,15.23
"1996-08-08 00:00",13.9,14.66,11.2,8.75,25.44,16.65
"1996-08-09 00:00",15.0,16.32,13.5,9.65,28.21,18.52
"1996-08-10 00:00",14.1,15.56,15.2,11.74,29.42,17.64
"1996-08-11 00:00",11.3,12.0,7.5,5.93,19.96,14.0
"1996-08-12 00:00",12.3,13.58,10.1,6.64,22.2,15.53
"1996-08-13 00:00",14.0,14.83,14.6,12.02,28.9,16.84
"1996-08-14 00:00",13.8,14.23,8.0,6.53,22.76,16.19
"1996-08-15 00:00",10.5,11.55,9.5,7.11,20.73,13.59
"1996-08-16 00:00",10.2,10.84,8.1,6.23,19.22,12.96
"1996-08-17 00:00",8.6,9.13,4.1,3.17,14.76,11.56
"1996-08-18 00:00",8.1,8.61,4.0,2.81,14.0,11.17
"1996-08-19 00:00",8.9,9.4,4.6,3.35,15.15,11.78
"1996-08-20 00:00",9.3,9.83,4.8,3.71,15.85,12.12
"1996-08-21 00:00",9.7,10.73,7.0,4.79,17.69,12.87
"1996-08-22 00:00",8.4,10.14,14.5,11.08,23.48,12.37
"1996-08-23 00:00",9.7,10.5,18.9,16.37,29.07,12.68
"1996-08-24 00:00",12.5,12.78,16.6,15.19,29.96,14.74
"1996-08-25 00:00",14.8,14.85,9.4,9.18,26.07,16.85
"1996-08-26 00:00",16.0,16.04,1.4,1.35,19.58,18.19
"1996-08-27 00:00",13.1,13.11,0.1,0.06,15.15,15.05
"1996-08-28 00:00",13.1,13.75,5.0,3.48,19.22,15.7
"1996-08-29 00:00",14.2,14.98,9.7,7.33,24.37,16.99
"1996-08-30 00:00",12.6,12.82,3.8,3.23,18.03,14.77
"1996-08-31 00:00",10.8,11.2,3.8,2.96,16.27,13.28
"1996-09-01 00:00",9.6,10.19,4.6,3.21,15.65,12.42
"1996-09-02 00:00",9.9,10.29,4.2,3.23,15.75,12.5
"1996-09-03 00:00",9.5,9.94,4.2,3.31,15.55,12.21
"1996-09-04 00:00",7.0,7.4,2.8,2.46,12.76,10.28
"1996-09-05 00:00",7.8,7.88,1.2,0.98,11.62,10.63
"1996-09-06 00:00",6.1,7.0,4.4,2.99,13.02,10.01
"1996-09-07 00:00",8.6,9.19,5.6,4.32,15.96,11.61
"1996-09-08 00:00",10.8,11.47,5.4,3.91,17.46,13.52
"1996-09-09 00:00",12.1,12.69,5.0,3.58,18.26,14.65
"1996-09-10 00:00",12.2,13.16,9.0,6.52,21.66,15.11
"1996-09-11 00:00",12.7,13.08,6.9,5.8,20.86,15.03
"1996-09-12 00:00",10.6,10.6,0.9,0.76,13.55,12.76
"1996-09-13 00:00",10.0,9.96,0.4,0.34,12.59,12.23
"1996-09-14 00:00",10.8,10.77,0.0,0.0,12.93,12.91
"1996-09-15 00:00",8.0,7.98,0.0,0.0,10.71,10.7
"1996-09-16 00:00",8.0,7.98,0.0,0.0,10.71,10.7
"1996-09-17 00:00",7.9,7.82,0.1,0.04,10.64,10.58
"1996-09-18 00:00",8.2,8.29,0.5,0.36,11.31,10.93
"1996-09-19 00:00",9.0,9.05,0.1,0.09,11.62,11.51
"1996-09-20 00:00",7.2,7.26,1.0,0.73,10.93,10.19
"1996-09-21 00:00",5.2,5.34,0.8,0.6,9.54,8.92
"1996-09-22 00:00",4.6,4.85,1.5,1.17,9.8,8.63
"1996-09-23 00:00",5.5,5.73,3.8,3.24,12.43,9.17
"1996-09-24 00:00",7.2,7.59,2.9,2.24,12.68,10.42
"1996-09-25 00:00",7.4,7.91,3.6,2.7,13.37,10.65
"1996-09-26 00:00",7.2,7.52,6.1,5.16,15.55,10.37
"1996-09-27 00:00",11.0,11.35,5.4,4.25,17.69,13.42
"1996-09-28 00:00",12.3,12.69,5.5,4.29,18.97,14.65
"1996-09-29 00:00",11.4,11.82,5.1,3.93,17.8,13.84
"1996-09-30 00:00",11.3,11.66,3.3,2.34,16.06,13.69
"1996-10-01 00:00",10.6,10.93,3.2,2.38,15.45,13.04
"1996-10-02 00:00",10.7,10.89,3.6,2.92,15.96,13.01
"1996-10-03 00:00",12.1,12.29,2.0,1.66,15.96,14.27
"1996-10-04 00:00",13.1,13.17,1.3,1.02,16.16,15.11
"1996-10-05 00:00",13.5,13.47,0.1,0.09,15.55,15.42
"1996-10-06 00:00",12.6,12.6,0.9,0.66,15.25,14.56
"1996-10-07 00:00",13.6,13.76,2.3,1.83,17.58,15.71
"1996-10-08 00:00",15.3,15.49,3.6,2.87,20.47,17.56
"1996-10-09 00:00",13.3,13.69,5.2,4.29,19.96,15.63
"1996-10-10 00:00",10.5,10.53,0.8,0.64,13.37,12.7
"1996-10-11 00:00",10.7,10.76,1.3,1.17,14.09,12.9
"1996-10-12 00:00",10.5,10.44,0.5,0.36,13.02,12.63
"1996-10-13 00:00",7.0,6.98,0.0,0.0,10.01,9.99
"1996-10-14 00:00",6.5,6.48,0.0,0.0,9.67,9.66
"1996-10-15 00:00",4.0,3.99,0.0,0.0,8.13,8.12
"1996-10-16 00:00",2.0,2.04,0.1,0.08,7.16,7.07
"1996-10-17 00:00",3.9,3.93,0.2,0.21,8.3,8.08
"1996-10-18 00:00",3.2,3.19,0.0,0.0,7.68,7.68
"1996-10-19 00:00",0.4,0.4,0.0,0.0,6.29,6.29
"1996-10-20 00:00",0.8,0.77,0.0,0.01,6.47,6.46
"1996-10-21 00:00",2.1,2.09,0.0,0.0,7.11,7.1
"1996-10-22 00:00",5.6,5.58,0.0,0.0,9.09,9.07
"1996-10-23 00:00",5.1,5.08,0.0,0.0,8.78,8.77
"1996-10-24 00:00",5.2,5.18,0.0,0.0,8.84,8.83
"1996-10-25 00:00",0.8,0.8,0.0,0.0,6.47,6.47
"1996-10-26 00:00",0.8,0.8,0.0,0.0,6.47,6.47
"1996-10-27 00:00",2.6,2.58,0.0,0.01,7.36,7.35
"1996-10-28 00:00",5.1,5.08,0.0,0.0,8.78,8.77
"1996-10-29 00:00",3.7,3.66,0.2,0.13,8.07,7.93
"1996-10-30 00:00",2.7,2.76,0.8,0.79,8.24,7.45
"1996-10-31 00:00",3.4,3.51,0.8,0.67,8.54,7.85
"1996-11-01 00:00",5.6,5.57,0.2,0.19,9.28,9.07
"1996-11-02 00:00",6.3,6.32,0.6,0.51,10.08,9.55
"1996-11-03 00:00",4.8,4.82,0.1,0.1,8.72,8.61
"1996-11-04 00:00",1.1,1.09,0.0,0.0,6.61,6.61
"1996-11-05 00:00",0.9,0.9,0.0,0.0,6.52,6.52
"1996-11-06 00:00",2.6,2.59,0.0,0.0,7.36,7.36
"1996-11-07 00:00",4.9,4.88,0.0,0.0,8.66,8.65
