"DATE","MS04307_DEW","CALC_DEW","MS04308_VPD","CALC_VPD","CALC_SATVP","CALC_VAP"
"1996-11-06 00:00",1.0,1.0,0.0,0.0,6.57,6.56
"1996-11-07 00:00",2.7,2.72,0.2,0.14,7.57,7.42
"1996-11-08 00:00",2.8,3.09,2.7,2.18,9.8,7.62
"1996-11-09 00:00",-1.5,-1.11,8.4,7.91,13.55,5.64
"1996-11-10 00:00",-0.3,-0.12,9.3,8.9,14.95,6.05
"1996-11-11 00:00",1.0,1.73,7.3,6.62,13.55,6.92
"1996-11-12 00:00",5.7,5.77,1.3,1.15,10.35,9.19
"1996-11-13 00:00",2.4,2.41,0.1,0.04,7.31,7.26
"1996-11-14 00:00",0.1,0.08,0.0,0.01,6.15,6.15
"1996-11-15 00:00",-0.5,-0.51,0.1,0.05,5.93,5.89
"1996-11-16 00:00",-0.3,-0.3,0.0,0.0,5.98,5.98
"1996-11-17 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1996-11-18 00:00",1.2,1.19,0.0,0.0,6.66,6.66
"1996-11-19 00:00",3.6,3.59,0.0,0.0,7.9,7.89
"1996-11-20 00:00",-1.3,-1.14,0.5,0.31,5.93,5.62
"1996-11-21 00:00",3.4,3.36,0.0,0.02,7.79,7.77
"1996-11-22 00:00",2.1,2.09,0.0,0.0,7.11,7.1
"1996-11-23 00:00",0.2,0.22,0.6,0.5,6.71,6.21
"1996-11-24 00:00",3.0,2.99,0.0,0.0,7.57,7.57
"1996-11-25 00:00",-0.1,-0.02,0.1,0.1,6.2,6.1
"1996-11-26 00:00",-1.1,-1.06,1.3,1.2,6.86,5.66
"1996-11-27 00:00",4.8,4.77,0.0,0.01,8.59,8.58
"1996-11-28 00:00",-0.5,-0.51,0.0,0.01,5.89,5.89
"1996-11-29 00:00",-1.1,-1.03,0.0,0.01,5.68,5.67
"1996-11-30 00:00",1.8,1.78,0.0,0.01,6.95,6.94
"1996-12-01 00:00",-2.7,-2.72,0.0,0.01,5.01,5.01
"1996-12-02 00:00",-2.6,-2.59,0.0,0.0,5.05,5.05
"1996-12-03 00:00",-2.8,-2.79,0.4,0.34,5.32,4.98
"1996-12-04 00:00",1.0,1.03,0.1,0.13,6.71,6.58
"1996-12-05 00:00",-1.5,-1.5,0.0,0.0,5.48,5.48
"1996-12-06 00:00",-1.8,-1.79,0.0,0.0,5.36,5.36
"1996-12-07 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1996-12-08 00:00",0.4,0.4,0.0,0.0,6.29,6.29
"1996-12-09 00:00",1.1,1.05,0.0,0.02,6.61,6.59
"1996-12-10 00:00",-0.3,-0.3,0.0,0.0,5.98,5.98
"1996-12-11 00:00",-0.6,-0.62,0.1,0.05,5.89,5.84
"1996-12-12 00:00",-0.1,-0.02,0.3,0.23,6.33,6.1
"1996-12-13 00:00",-1.5,-1.51,0.0,0.01,5.48,5.47
"1996-12-14 00:00",-3.8,-3.76,0.3,0.27,4.9,4.63
"1996-12-15 00:00",-0.6,-0.55,0.3,0.28,6.15,5.87
"1996-12-16 00:00",-0.8,-0.73,0.2,0.23,6.02,5.79
"1996-12-17 00:00",-8.7,-8.31,2.1,1.86,5.12,3.27
"1996-12-18 00:00",-7.1,-6.9,3.4,3.36,7.0,3.65
"1996-12-19 00:00",-6.1,-5.6,3.1,2.83,6.86,4.03
"1996-12-20 00:00",-0.1,-0.1,0.0,0.0,6.07,6.06
"1996-12-21 00:00",-0.4,-0.4,0.0,0.0,5.93,5.93
"1996-12-22 00:00",-0.6,-0.6,0.0,0.0,5.85,5.85
"1996-12-23 00:00",-0.5,-0.5,0.0,0.0,5.89,5.89
"1996-12-24 00:00",-0.2,-0.2,0.0,0.0,6.02,6.02
"1996-12-25 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1996-12-26 00:00",1.3,1.29,0.0,0.0,6.71,6.71
"1996-12-27 00:00",-0.3,-0.3,0.0,0.0,5.98,5.98
"1996-12-28 00:00",-0.9,-0.9,0.0,0.0,5.72,5.72
"1996-12-29 00:00",2.2,2.19,0.0,0.0,7.16,7.15
"1996-12-30 00:00",2.9,2.82,0.0,0.04,7.52,7.48
"1996-12-31 00:00",4.3,4.35,0.4,0.32,8.66,8.33
"1997-01-01 00:00",3.0,2.99,0.1,0.11,7.68,7.57
"1997-01-02 00:00",2.3,2.28,0.0,0.01,7.21,7.2
"1997-01-03 00:00",-2.9,-2.89,0.0,0.03,4.97,4.94
"1997-01-04 00:00",-6.5,-6.27,0.4,0.3,4.12,3.83
"1997-01-05 00:00",-5.8,-5.71,0.2,0.2,4.19,4.0
"1997-01-06 00:00",-4.3,-4.31,0.2,0.18,4.62,4.44
"1997-01-07 00:00",0.2,0.19,0.2,0.14,6.33,6.19
"1997-01-08 00:00",-0.3,-0.23,0.7,0.65,6.66,6.01
"1997-01-09 00:00",0.9,1.15,1.0,0.83,7.47,6.64
"1997-01-10 00:00",2.1,2.09,0.0,0.0,7.11,7.1
"1997-01-11 00:00",-0.8,-0.74,0.8,0.69,6.47,5.79
"1997-01-12 00:00",-17.7,-17.47,1.8,1.8,3.35,1.56
"1997-01-13 00:00",-17.3,-17.23,1.7,1.64,3.23,1.59
"1997-01-14 00:00",-11.3,-10.89,2.9,2.54,5.2,2.67
"1997-01-15 00:00",-8.3,-7.94,3.3,3.07,6.43,3.37
"1997-02-01 00:00",1.1,1.14,0.1,0.12,6.76,6.63
"1997-02-02 00:00",-2.2,-2.15,0.4,0.3,5.52,5.22
"1997-02-03 00:00",-2.4,-2.38,1.5,1.39,6.52,5.13
"1997-02-04 00:00",-1.5,-1.46,0.8,0.71,6.2,5.49
"1997-02-05 00:00",-6.2,-5.81,2.2,1.89,5.85,3.97
"1997-02-06 00:00",-8.0,-7.51,4.0,3.73,7.21,3.48
"1997-02-07 00:00",0.3,0.37,0.3,0.29,6.57,6.28
"1997-02-08 00:00",0.0,0.12,0.4,0.26,6.43,6.16
"1997-02-09 00:00",-0.7,-0.62,1.0,0.92,6.76,5.84
"1997-02-10 00:00",-1.4,-1.01,1.9,1.48,7.16,5.68
"1997-02-11 00:00",-0.3,-0.18,0.8,0.63,6.66,6.03
"1997-02-12 00:00",-2.0,-1.97,0.1,0.11,5.4,5.29
"1997-02-13 00:00",-0.9,-0.82,0.3,0.26,6.02,5.76
"1997-02-14 00:00",2.5,2.53,0.0,0.03,7.36,7.33
"1997-02-15 00:00",-2.6,-0.97,4.9,3.84,9.54,5.69
"1997-02-16 00:00",-3.3,-1.64,6.2,5.44,10.86,5.42
"1997-02-17 00:00",0.4,0.45,0.1,0.12,6.43,6.31
"1997-02-18 00:00",0.5,0.61,0.5,0.42,6.81,6.38
"1997-02-19 00:00",-0.6,-0.64,0.0,0.02,5.85,5.83
"1997-02-20 00:00",-2.9,-2.84,0.4,0.32,5.28,4.96
"1997-02-21 00:00",-3.0,-2.75,1.0,0.65,5.64,4.99
"1997-02-22 00:00",-4.7,-4.35,1.3,1.01,5.44,4.43
"1997-02-23 00:00",-5.2,-4.92,1.9,1.74,5.98,4.24
"1997-02-24 00:00",-1.7,-1.24,2.1,1.68,7.26,5.58
"1997-02-25 00:00",-0.4,-0.26,1.3,1.11,7.11,6.0
"1997-02-26 00:00",-0.2,-0.2,0.0,0.04,6.07,6.02
"1997-02-27 00:00",-1.9,-1.88,0.2,0.19,5.52,5.33
"1997-02-28 00:00",-3.8,-3.7,0.3,0.29,4.94,4.65
"1997-03-01 00:00",-0.5,-0.5,0.0,0.0,5.89,5.89
"1997-03-02 00:00",0.1,0.1,0.0,0.0,6.15,6.15
"1997-03-03 00:00",-0.1,-0.1,0.0,0.0,6.07,6.06
"1997-03-04 00:00",-0.2,-0.2,0.0,0.0,6.02,6.02
"1997-03-05 00:00",-0.2,-0.2,0.0,0.0,6.02,6.02
"1997-03-06 00:00",0.1,0.1,0.0,0.0,6.15,6.15
"1997-03-07 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1997-03-08 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1997-03-09 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1997-03-10 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1997-03-11 00:00",0.3,0.3,0.0,0.0,6.24,6.24
"1997-03-12 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1997-03-13 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1997-03-14 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1997-03-15 00:00",0.3,0.3,0.0,0.0,6.24,6.24
"1997-03-16 00:00",0.3,0.3,0.0,0.0,6.24,6.24
"1997-03-17 00:00",0.3,0.3,0.0,0.0,6.24,6.24
"1997-03-18 00:00",0.3,0.3,0.0,0.0,6.24,6.24
"1997-03-19 00:00",0.4,0.4,0.0,0.0,6.29,6.29
"1997-03-20 00:00",0.5,0.5,0.0,0.0,6.33,6.33
"1997-03-21 00:00",1.0,1.0,0.0,0.0,6.57,6.56
"1997-03-22 00:00",1.1,1.09,0.0,0.0,6.61,6.61
"1997-03-23 00:00",1.0,1.0,0.0,0.0,6.57,6.56
"1997-03-24 00:00",1.7,1.71,0.4,0.3,7.21,6.91
"1997-03-25 00:00",1.9,2.17,1.7,1.27,8.42,7.14
"1997-03-26 00:00",1.5,1.47,0.2,0.16,6.95,6.79
"1997-03-27 00:00",-0.4,-0.21,0.9,0.69,6.71,6.02
"1997-03-28 00:00",-1.2,-1.23,0.3,0.22,5.81,5.59
"1997-03-29 00:00",-0.9,-0.77,0.8,0.65,6.43,5.78
"1997-03-30 00:00",-0.6,-0.32,1.2,0.99,6.95,5.97
"1997-03-31 00:00",0.1,0.1,0.0,0.0,6.15,6.15
"1997-04-01 00:00",0.2,0.2,0.0,0.0,6.2,6.2
"1997-04-02 00:00",0.3,0.3,0.0,0.0,6.24,6.24
"1997-04-03 00:00",0.4,0.4,0.0,0.0,6.29,6.29
"1997-04-04 00:00",0.5,0.5,0.0,0.0,6.33,6.33
"1997-04-05 00:00",0.5,0.46,0.1,0.06,6.38,6.32
"1997-04-06 00:00",0.6,0.6,0.0,0.04,6.43,6.38
"1997-04-07 00:00",0.5,0.5,0.0,0.0,6.33,6.33
"1997-04-08 00:00",0.5,0.5,0.0,0.0,6.33,6.33
"1997-04-09 00:00",0.6,0.6,0.0,0.0,6.38,6.38
"1997-04-10 00:00",0.6,0.6,0.0,0.0,6.38,6.38
"1997-04-11 00:00",0.2,0.23,0.3,0.26,6.47,6.21
"1997-04-12 00:00",-0.4,-0.42,0.5,0.5,6.43,5.93
"1997-04-13 00:00",0.7,0.68,0.0,0.01,6.43,6.42
"1997-04-14 00:00",0.7,0.7,0.0,0.0,6.43,6.42
"1997-04-15 00:00",1.6,1.7,0.7,0.56,7.47,6.9
"1997-04-16 00:00",3.0,3.13,0.6,0.48,8.13,7.64
"1997-04-17 00:00",2.9,3.34,2.2,1.58,9.34,7.76
"1997-04-18 00:00",4.4,4.46,0.3,0.25,8.66,8.4
"1997-04-19 00:00",5.7,5.67,0.0,0.01,9.15,9.13
"1997-04-20 00:00",2.4,2.53,0.8,0.63,7.96,7.32
"1997-04-21 00:00",3.3,3.37,0.9,0.75,8.54,7.78
"1997-04-22 00:00",4.2,4.3,0.7,0.53,8.84,8.3
"1997-04-23 00:00",1.1,1.17,0.2,0.21,6.86,6.65
"1997-04-24 00:00",1.8,2.02,1.1,0.78,7.85,7.07
"1997-04-25 00:00",2.1,3.12,5.4,3.97,11.62,7.64
"1997-04-26 00:00",4.5,5.05,5.0,4.35,13.11,8.74
"1997-04-27 00:00",1.3,1.47,1.4,1.16,7.96,6.79
"1997-04-28 00:00",1.6,1.65,0.2,0.22,7.11,6.88
"1997-04-29 00:00",1.2,1.47,1.3,1.05,7.85,6.79
"1997-04-30 00:00",0.6,0.62,0.2,0.18,6.57,6.39
"1997-05-01 00:00",-0.3,-0.15,0.8,0.62,6.66,6.04
"1997-05-02 00:00",1.0,1.46,2.7,2.17,8.96,6.79
"1997-05-03 00:00",2.8,2.87,0.3,0.28,7.79,7.5
"1997-05-04 00:00",2.6,3.11,2.5,1.9,9.54,7.63
"1997-05-05 00:00",3.5,4.15,3.1,2.35,10.57,8.21
"1997-05-06 00:00",2.8,2.9,1.0,0.77,8.3,7.52
"1997-05-07 00:00",-0.2,1.42,6.8,5.01,11.78,6.77
"1997-05-08 00:00",2.9,3.93,7.2,5.72,13.82,8.09
"1997-05-09 00:00",5.9,6.46,5.3,4.16,13.82,9.64
"1997-05-10 00:00",3.6,4.48,10.5,8.94,17.35,8.41
"1997-05-11 00:00",3.8,4.77,12.7,10.75,19.34,8.58
"1997-05-12 00:00",5.5,6.42,9.6,7.94,17.58,9.62
"1997-05-13 00:00",4.1,5.73,9.8,7.51,16.69,9.17
"1997-05-14 00:00",8.7,9.11,4.7,3.67,15.25,11.55
"1997-05-15 00:00",9.3,9.58,2.4,1.78,13.73,11.92
"1997-05-16 00:00",7.9,8.82,6.6,4.82,16.16,11.33
"1997-05-17 00:00",6.3,6.96,6.4,5.15,15.15,9.98
"1997-05-18 00:00",1.2,2.68,9.0,7.44,14.85,7.41
"1997-05-19 00:00",2.4,3.13,8.7,7.5,15.15,7.64
"1997-05-20 00:00",-2.9,-1.52,5.6,4.75,10.21,5.47
"1997-05-21 00:00",0.4,1.4,4.7,3.74,10.5,6.76
"1997-05-22 00:00",0.6,1.37,5.0,4.19,10.93,6.74
"1997-05-23 00:00",5.1,5.05,0.2,0.14,8.9,8.75
"1997-05-24 00:00",2.4,2.41,0.2,0.2,7.47,7.26
"1997-05-25 00:00",3.3,3.34,0.4,0.31,8.07,7.76
"1997-05-26 00:00",4.5,5.36,3.6,2.83,11.78,8.94
"1997-05-27 00:00",10.3,10.31,0.7,0.56,13.11,12.52
"1997-05-28 00:00",11.0,11.06,0.9,0.72,13.91,13.16
"1997-05-29 00:00",11.4,11.56,2.2,1.72,15.35,13.6
"1997-05-30 00:00",13.1,13.3,3.1,2.41,17.69,15.25
"1997-05-31 00:00",9.9,9.85,0.3,0.26,12.43,12.14
"1997-06-01 00:00",5.4,5.59,1.5,1.26,10.35,9.08
"1997-06-02 00:00",6.7,7.59,4.7,3.48,13.91,10.42
"1997-06-03 00:00",8.2,8.18,0.4,0.37,11.23,10.85
"1997-06-04 00:00",5.9,5.84,0.5,0.42,9.67,9.24
"1997-06-05 00:00",5.3,5.55,2.0,1.57,10.64,9.05
"1997-06-06 00:00",4.4,5.18,4.6,3.59,12.43,8.82
"1997-06-07 00:00",5.4,5.54,2.3,1.95,11.01,9.05
"1997-06-08 00:00",4.9,5.58,4.6,3.34,12.43,9.07
"1997-06-09 00:00",5.2,6.58,9.6,7.84,17.58,9.72
"1997-06-10 00:00",10.4,10.91,5.2,4.08,17.13,13.03
"1997-06-11 00:00",7.8,8.23,2.4,1.86,12.76,10.88
"1997-06-12 00:00",5.7,5.74,0.3,0.28,9.47,9.18
"1997-06-13 00:00",7.4,7.46,1.0,0.81,11.16,10.33
"1997-06-14 00:00",9.8,10.15,3.2,2.35,14.76,12.39
"1997-06-15 00:00",10.5,10.98,5.8,4.46,17.58,13.09
"1997-06-16 00:00",10.9,11.6,6.2,4.95,18.61,13.64
"1997-06-17 00:00",10.9,10.89,1.7,1.53,14.56,13.01
"1997-06-18 00:00",5.7,6.29,3.9,3.05,12.59,9.53
"1997-06-19 00:00",4.1,4.75,4.2,3.28,11.86,8.56
"1997-06-20 00:00",3.9,5.09,5.6,4.15,12.93,8.77
"1997-06-21 00:00",4.8,4.78,0.1,0.12,8.72,8.58
"1997-06-22 00:00",4.9,4.94,1.1,0.85,9.54,8.68
"1997-06-23 00:00",5.2,5.37,1.2,0.92,9.87,8.94
"1997-06-24 00:00",5.5,6.37,5.2,3.77,13.37,9.58
"1997-06-25 00:00",7.6,7.94,4.6,3.87,14.56,10.67
"1997-06-26 00:00",3.9,4.78,4.4,3.42,12.02,8.58
"1997-06-27 00:00",4.9,5.5,3.7,2.9,11.94,9.02
"1997-06-28 00:00",6.6,6.71,1.2,0.96,10.79,9.81
"1997-06-29 00:00",6.6,7.05,2.7,2.04,12.1,10.04
"1997-06-30 00:00",6.7,6.71,0.1,0.05,9.87,9.81
"1997-07-01 00:00",7.5,7.61,1.4,1.17,11.62,10.43
"1997-07-02 00:00",7.4,7.85,4.6,3.66,14.28,10.61
"1997-07-03 00:00",5.9,7.24,14.3,12.01,22.2,10.18
"1997-07-04 00:00",9.5,10.5,13.8,11.82,24.52,12.67
"1997-07-05 00:00",10.0,10.52,3.3,2.83,15.55,12.69
"1997-07-06 00:00",9.3,9.73,3.7,2.89,14.95,12.04
"1997-07-07 00:00",9.0,9.81,5.7,4.35,16.48,12.11
"1997-07-08 00:00",10.8,11.26,5.2,4.22,17.58,13.33
"1997-07-09 00:00",9.0,8.94,0.0,0.02,11.46,11.42
"1997-07-10 00:00",6.4,6.53,0.6,0.51,10.21,9.69
"1997-07-11 00:00",6.7,7.06,2.6,2.03,12.1,10.05
"1997-07-12 00:00",8.1,8.59,4.5,3.3,14.47,11.15
"1997-07-13 00:00",9.3,10.1,7.9,6.37,18.73,12.34
"1997-07-14 00:00",11.3,11.89,6.2,4.92,18.85,13.9
"1997-07-15 00:00",10.6,10.94,5.2,4.27,17.35,13.06
"1997-07-16 00:00",9.5,10.56,8.3,6.22,18.97,12.73
"1997-07-17 00:00",9.6,9.62,1.0,0.96,12.93,11.95
"1997-07-18 00:00",10.8,11.23,4.3,3.25,16.59,13.31
"1997-07-19 00:00",10.5,11.68,11.0,8.75,22.48,13.71
"1997-07-20 00:00",11.4,12.1,12.1,10.39,24.52,14.09
"1997-07-21 00:00",10.9,11.67,5.0,4.19,17.92,13.7
"1997-07-22 00:00",9.8,10.45,5.4,3.93,16.59,12.63
"1997-07-23 00:00",9.6,10.53,6.1,4.4,17.13,12.7
"1997-07-24 00:00",8.6,9.35,7.4,5.82,17.58,11.74
"1997-07-25 00:00",9.0,9.64,6.2,4.71,16.69,11.96
"1997-07-26 00:00",9.8,10.69,7.7,5.75,18.61,12.84
"1997-07-27 00:00",9.8,10.58,10.3,8.62,21.39,12.74
"1997-07-28 00:00",12.4,12.97,7.9,6.44,21.39,14.92
"1997-07-29 00:00",12.6,12.81,3.6,3.01,17.8,14.76
"1997-07-30 00:00",12.7,12.98,3.9,2.96,17.92,14.93
"1997-07-31 00:00",11.8,12.25,4.1,3.09,17.35,14.23
"1997-08-01 00:00",11.6,12.12,6.1,4.71,18.85,14.11
"1997-08-02 00:00",11.0,11.63,6.3,4.81,18.5,13.66
"1997-08-03 00:00",11.3,12.0,9.1,7.36,21.39,14.0
"1997-08-04 00:00",13.8,14.38,6.5,4.87,21.25,16.35
"1997-08-05 00:00",14.9,15.64,9.0,6.74,24.52,17.73
"1997-08-06 00:00",14.5,15.0,6.9,5.56,22.62,17.02
"1997-08-07 00:00",10.8,11.42,6.8,5.35,18.85,13.47
"1997-08-08 00:00",7.5,8.15,7.7,6.4,17.24,10.83
"1997-08-09 00:00",3.5,3.82,13.2,12.56,20.6,8.03
"1997-08-10 00:00",4.2,4.68,14.3,13.12,21.66,8.52
"1997-08-11 00:00",5.7,6.98,13.0,11.11,21.12,10.0
"1997-08-12 00:00",7.8,8.47,14.3,12.69,23.77,11.06
"1997-08-13 00:00",9.7,10.17,11.0,9.64,22.07,12.4
"1997-08-14 00:00",10.1,10.84,11.2,9.49,22.48,12.97
"1997-08-15 00:00",7.8,8.73,7.2,6.07,17.35,11.26
"1997-08-16 00:00",7.6,8.09,11.7,10.59,21.39,10.78
"1997-08-17 00:00",10.9,11.35,6.3,5.41,18.85,13.42
"1997-08-18 00:00",11.5,11.97,3.7,2.69,16.69,13.98
"1997-08-19 00:00",9.6,10.84,9.6,7.09,20.09,12.97
"1997-08-20 00:00",11.7,11.74,0.5,0.49,14.28,13.77
"1997-08-21 00:00",12.1,12.32,3.0,2.26,16.59,14.3
"1997-08-22 00:00",11.7,12.2,5.6,4.51,18.73,14.19
"1997-08-23 00:00",10.7,11.26,5.1,3.99,17.35,13.33
"1997-08-24 00:00",10.3,10.38,1.4,1.13,13.73,12.58
"1997-08-25 00:00",11.3,11.52,2.6,2.16,15.75,13.56
"1997-08-26 00:00",10.1,10.18,1.2,1.02,13.46,12.41
"1997-08-27 00:00",8.8,9.0,2.3,1.79,13.28,11.47
"1997-08-28 00:00",10.4,10.38,1.1,0.95,13.55,12.57
"1997-08-29 00:00",10.2,10.5,2.8,2.15,14.85,12.67
"1997-08-30 00:00",10.7,11.11,3.4,2.52,15.75,13.2
"1997-08-31 00:00",11.2,11.61,3.7,2.7,16.37,13.64
"1997-09-01 00:00",12.2,12.47,2.9,2.22,16.69,14.44
"1997-09-04 00:00",11.3,11.59,3.0,2.3,15.96,13.63
"1997-09-05 00:00",10.3,10.3,0.2,0.23,12.76,12.51
"1997-09-06 00:00",8.1,8.76,3.9,2.7,14.0,11.28
"1997-09-07 00:00",9.0,9.66,7.1,5.57,17.58,11.98
"1997-09-08 00:00",5.7,6.07,12.8,11.72,21.12,9.39
"1997-09-09 00:00",8.0,8.96,9.8,8.5,19.96,11.44
"1997-09-10 00:00",11.8,11.82,0.4,0.33,14.19,13.83
"1997-09-11 00:00",9.8,9.86,0.0,0.01,12.18,12.14
"1997-09-12 00:00",7.0,7.39,1.9,1.4,11.7,10.28
"1997-09-13 00:00",8.1,8.45,3.3,2.66,13.73,11.04
"1997-09-14 00:00",7.5,7.51,1.0,0.78,11.16,10.36
"1997-09-15 00:00",5.7,5.68,0.0,0.0,9.15,9.14
"1997-09-16 00:00",7.0,7.03,0.0,0.03,10.08,10.03
"1997-09-17 00:00",6.0,5.99,0.3,0.32,9.67,9.34
"1997-09-18 00:00",5.3,5.27,0.3,0.26,9.15,8.88
"1997-09-19 00:00",5.3,5.71,3.4,2.69,11.86,9.15
"1997-09-20 00:00",5.6,6.34,5.0,3.71,13.28,9.56
"1997-09-21 00:00",4.6,5.47,9.0,7.47,16.48,9.0
"1997-09-22 00:00",7.5,8.2,8.6,7.04,17.92,10.86
"1997-09-23 00:00",6.1,6.8,12.1,10.71,20.6,9.87
"1997-09-24 00:00",6.2,6.53,12.7,11.82,21.52,9.69
"1997-09-25 00:00",8.3,9.21,8.5,7.2,18.85,11.63
"1997-09-26 00:00",6.8,6.76,0.1,0.08,9.94,9.84
"1997-09-27 00:00",6.0,6.18,1.4,1.03,10.5,9.46
"1997-09-28 00:00",8.8,9.46,4.5,3.21,15.05,11.82
"1997-09-29 00:00",4.4,0.71,12.5,11.95,18.38,6.43
"1997-10-01 00:00",4.2,5.34,4.6,3.32,12.26,8.93
"1997-10-02 00:00",5.4,5.35,0.1,0.08,9.02,8.93
"1997-10-03 00:00",7.4,7.43,0.1,0.1,10.43,10.31
"1997-10-04 00:00",5.6,5.61,0.1,0.05,9.15,9.09
