"DATE","MS04307_DEW","CALC_DEW","MS04308_VPD","CALC_VPD","CALC_SATVP","CALC_VAP"
"1996-04-09 00:00",6.6,6.57,0.1,0.14,9.87,9.72
"1996-04-10 00:00",3.0,2.93,0.2,0.19,7.74,7.54
"1996-04-11 00:00",1.7,1.64,0.3,0.23,7.11,6.87
"1996-04-12 00:00",0.1,0.09,0.1,0.09,6.24,6.15
"1996-04-13 00:00",1.8,2.06,1.4,1.04,8.13,7.08
"1996-04-14 00:00",2.2,2.93,5.8,4.88,12.43,7.54
"1996-04-15 00:00",5.5,6.0,2.5,1.96,11.31,9.34
"1996-04-16 00:00",2.0,2.08,0.4,0.37,7.47,7.1
"1996-04-17 00:00",0.5,0.56,0.3,0.3,6.66,6.36
"1996-04-18 00:00",0.4,0.39,0.2,0.19,6.47,6.28
"1996-04-19 00:00",0.2,0.15,0.2,0.2,6.38,6.18
"1996-04-20 00:00",0.5,0.63,0.6,0.46,6.86,6.39
"1996-04-21 00:00",2.9,2.9,0.4,0.32,7.85,7.52
"1996-04-22 00:00",4.9,4.94,0.5,0.46,9.15,8.68
"1996-04-23 00:00",6.7,6.69,1.2,1.13,10.93,9.79
"1996-04-24 00:00",3.3,3.37,0.3,0.23,8.01,7.77
"1996-04-25 00:00",3.0,3.55,2.0,1.59,9.47,7.87
"1996-04-26 00:00",0.7,1.51,2.8,2.33,9.15,6.81
"1996-04-27 00:00",-0.6,-0.06,2.8,2.27,8.36,6.08
"1996-04-28 00:00",-1.7,0.27,7.7,6.11,12.34,6.23
"1996-04-29 00:00",3.1,3.6,6.6,5.82,13.73,7.9
"1996-04-30 00:00",2.5,3.19,6.1,5.25,12.93,7.68
"1996-05-01 00:00",3.9,4.15,2.1,1.85,10.08,8.21
"1996-05-02 00:00",0.6,0.82,1.4,1.25,7.74,6.48
"1996-05-03 00:00",-0.9,-0.74,0.6,0.59,6.38,5.79
"1996-05-04 00:00",-1.4,-0.19,3.4,2.33,8.36,6.03
"1996-05-05 00:00",-0.3,0.45,3.4,2.84,9.15,6.31
"1996-05-06 00:00",-0.8,0.06,4.8,3.94,10.08,6.14
"1996-05-07 00:00",-0.1,0.33,2.7,2.34,8.59,6.26
"1996-05-08 00:00",-2.0,-0.95,3.9,3.14,8.84,5.7
"1996-05-09 00:00",-2.0,-0.95,4.5,3.64,9.34,5.7
"1996-05-10 00:00",0.3,1.85,6.0,4.56,11.54,6.98
"1996-05-11 00:00",5.3,5.76,9.2,8.26,17.46,9.19
"1996-05-12 00:00",9.1,9.92,7.4,6.04,18.26,12.19
"1996-05-13 00:00",10.5,10.47,0.3,0.26,12.93,12.65
"1996-05-14 00:00",9.7,9.68,0.4,0.32,12.34,12.0
"1996-05-15 00:00",7.7,7.72,0.3,0.26,10.79,10.51
"1996-05-16 00:00",7.3,7.57,1.6,1.2,11.62,10.41
"1996-05-17 00:00",5.9,5.9,0.7,0.65,9.94,9.28
"1996-05-18 00:00",4.8,4.73,0.6,0.59,9.15,8.55
"1996-05-19 00:00",3.9,3.87,0.6,0.53,8.59,8.05
"1996-05-20 00:00",3.6,4.36,3.1,2.37,10.71,8.34
"1996-05-21 00:00",6.2,6.19,0.3,0.32,9.8,9.47
"1996-05-22 00:00",2.1,2.15,0.1,0.07,7.21,7.13
"1996-05-23 00:00",3.5,3.64,0.7,0.54,8.48,7.93
"1996-05-24 00:00",4.3,5.32,4.9,3.42,12.34,8.91
"1996-05-25 00:00",6.4,7.4,8.1,6.61,16.91,10.28
"1996-05-26 00:00",7.9,8.08,2.7,2.4,13.19,10.77
"1996-05-27 00:00",3.0,3.51,2.5,2.08,9.94,7.85
"1996-05-28 00:00",2.6,2.69,1.2,1.0,8.42,7.41
"1996-05-29 00:00",3.0,3.35,2.1,1.76,9.54,7.77
"1996-05-30 00:00",2.7,3.44,3.9,3.12,10.93,7.81
"1996-05-31 00:00",5.2,5.96,5.5,4.49,13.82,9.31
"1996-06-01 00:00",8.7,9.88,9.0,6.91,19.09,12.16
"1996-06-02 00:00",8.4,10.12,16.8,13.68,26.07,12.36
"1996-06-03 00:00",11.2,12.09,8.6,7.27,21.39,14.09
"1996-06-04 00:00",5.6,7.06,7.0,5.79,15.85,10.05
"1996-06-05 00:00",5.7,7.67,11.4,8.48,18.97,10.48
"1996-06-06 00:00",8.1,9.12,14.0,11.76,23.33,11.55
"1996-06-07 00:00",9.8,10.51,6.9,5.55,18.26,12.69
"1996-06-08 00:00",6.8,8.1,6.5,5.15,15.96,10.78
"1996-06-09 00:00",4.7,5.3,4.5,3.85,12.76,8.9
"1996-06-10 00:00",4.7,5.69,6.5,5.13,14.28,9.14
"1996-06-11 00:00",5.8,6.74,6.9,5.3,15.15,9.83
"1996-06-12 00:00",6.5,7.7,9.6,7.52,18.03,10.5
"1996-06-13 00:00",7.4,7.76,5.7,4.79,15.35,10.54
"1996-06-14 00:00",6.8,7.67,6.9,5.26,15.75,10.47
"1996-06-15 00:00",6.1,6.65,6.3,5.36,15.15,9.77
"1996-06-16 00:00",5.4,5.46,3.2,3.0,12.02,9.0
"1996-06-17 00:00",3.3,3.56,1.2,1.01,8.9,7.88
"1996-06-18 00:00",1.8,2.79,4.2,3.17,10.64,7.46
"1996-06-19 00:00",-1.2,0.93,12.5,10.27,16.8,6.53
"1996-06-20 00:00",5.1,5.74,8.2,7.4,16.59,9.18
"1996-06-21 00:00",6.4,7.08,4.3,3.29,13.37,10.06
"1996-06-22 00:00",3.6,4.97,6.6,5.38,14.09,8.7
"1996-06-23 00:00",8.0,8.01,0.4,0.34,11.08,10.72
"1996-06-24 00:00",7.3,7.39,0.8,0.72,11.01,10.28
"1996-06-25 00:00",8.2,8.36,1.4,1.1,12.1,10.98
"1996-06-26 00:00",9.5,9.81,2.1,1.42,13.55,12.1
"1996-06-27 00:00",8.6,8.6,1.0,0.84,12.02,11.16
"1996-06-28 00:00",8.1,8.54,3.2,2.59,13.73,11.11
"1996-06-29 00:00",9.1,10.29,7.1,4.94,17.46,12.5
"1996-06-30 00:00",9.8,10.99,9.5,7.35,20.47,13.09
"1996-07-01 00:00",10.1,11.35,13.5,10.78,24.22,13.41
"1996-07-02 00:00",11.9,12.64,11.1,9.43,24.07,14.6
"1996-07-03 00:00",11.1,11.36,5.5,4.7,18.15,13.42
"1996-07-04 00:00",7.0,7.52,3.5,2.98,13.37,10.37
"1996-07-05 00:00",4.7,5.85,8.7,6.7,15.96,9.24
"1996-07-06 00:00",0.6,2.44,20.0,17.08,24.37,7.28
"1996-07-07 00:00",3.8,4.89,22.7,20.59,29.25,8.65
"1996-07-08 00:00",9.9,10.41,13.1,11.89,24.52,12.6
"1996-07-09 00:00",11.6,12.19,5.6,4.41,18.61,14.17
"1996-07-10 00:00",8.5,9.46,11.2,9.01,20.86,11.83
"1996-07-11 00:00",11.8,12.45,13.1,10.99,25.44,14.42
"1996-07-12 00:00",9.1,10.05,20.7,18.18,30.5,12.3
"1996-07-13 00:00",6.4,7.64,28.1,24.91,35.38,10.46
"1996-07-14 00:00",10.2,10.55,21.8,20.61,33.35,12.72
"1996-07-15 00:00",12.3,13.21,12.2,10.56,25.75,15.16
"1996-07-16 00:00",7.9,8.74,8.1,6.74,18.03,11.27
"1996-07-17 00:00",8.6,8.58,0.8,0.78,11.94,11.14
"1996-07-18 00:00",6.7,6.77,1.2,1.07,10.93,9.85
"1996-07-19 00:00",6.2,7.54,6.0,4.46,14.85,10.38
"1996-07-20 00:00",8.9,9.54,7.3,5.89,17.8,11.89
"1996-07-21 00:00",13.0,13.89,9.2,6.74,22.62,15.85
"1996-07-22 00:00",9.2,10.47,22.0,18.94,31.62,12.65
"1996-07-23 00:00",11.6,12.38,20.1,17.8,32.19,14.36
"1996-07-24 00:00",13.5,14.48,16.2,13.83,30.32,16.46
"1996-07-25 00:00",12.2,13.36,19.5,16.28,31.62,15.3
"1996-07-26 00:00",11.7,13.06,20.6,17.73,32.77,15.01
"1996-07-27 00:00",13.1,13.85,16.8,15.03,30.87,15.8
"1996-07-28 00:00",14.6,14.59,6.5,6.43,23.05,16.58
"1996-07-29 00:00",11.3,12.5,16.1,13.88,28.38,14.47
"1996-07-30 00:00",12.5,12.95,11.8,10.5,25.44,14.9
"1996-07-31 00:00",9.2,10.16,13.1,10.92,23.33,12.39
"1996-08-01 00:00",7.8,8.42,9.2,7.93,18.97,11.02
"1996-08-02 00:00",9.3,9.3,0.8,0.71,12.43,11.7
"1996-08-03 00:00",6.7,7.14,3.7,3.07,13.19,10.1
"1996-08-04 00:00",8.3,8.72,5.2,4.38,15.65,11.25
"1996-08-05 00:00",6.4,6.76,3.2,2.73,12.59,9.85
"1996-08-06 00:00",7.3,8.67,9.5,6.8,18.03,11.21
"1996-08-07 00:00",5.8,7.02,20.6,17.84,27.87,10.02
"1996-08-08 00:00",8.8,9.36,19.3,17.65,29.42,11.75
"1996-08-09 00:00",10.0,11.4,22.6,19.09,32.57,13.46
"1996-08-10 00:00",8.7,9.94,23.5,20.92,33.16,12.21
"1996-08-11 00:00",7.2,7.98,12.0,10.8,21.52,10.7
"1996-08-12 00:00",6.4,7.6,17.8,14.84,25.28,10.42
"1996-08-13 00:00",8.9,9.39,22.5,20.78,32.57,11.77
"1996-08-14 00:00",10.7,11.13,12.7,11.42,24.67,13.22
"1996-08-15 00:00",7.0,8.14,14.0,11.93,22.76,10.82
"1996-08-16 00:00",7.2,7.83,11.5,9.99,20.6,10.59
"1996-08-17 00:00",6.9,7.64,5.6,4.77,15.25,10.46
"1996-08-18 00:00",6.3,7.13,5.6,4.36,14.47,10.1
"1996-08-19 00:00",6.9,7.5,6.8,5.58,15.96,10.35
"1996-08-20 00:00",7.1,7.64,6.5,5.59,16.06,10.45
"1996-08-21 00:00",7.0,8.38,10.5,8.21,19.22,10.99
"1996-08-22 00:00",2.1,3.37,22.1,19.42,27.2,7.77
"1996-08-23 00:00",4.1,4.72,27.0,25.0,33.55,8.55
"1996-08-24 00:00",5.6,6.33,26.9,25.61,35.17,9.55
"1996-08-25 00:00",10.1,10.68,17.0,16.57,29.42,12.83
"1996-08-26 00:00",14.0,14.09,4.8,4.38,20.47,16.05
"1996-08-27 00:00",12.3,12.31,0.7,0.63,14.95,14.29
"1996-08-28 00:00",8.1,9.66,12.4,9.78,21.79,11.99
"1996-08-29 00:00",9.5,10.32,17.8,15.66,28.21,12.53
"1996-08-30 00:00",10.6,10.88,5.9,5.35,18.38,13.01
"1996-08-31 00:00",8.7,9.38,5.8,4.7,16.48,11.76
"1996-09-01 00:00",7.0,7.8,7.7,6.11,16.69,10.57
"1996-09-02 00:00",6.6,7.04,7.5,6.64,16.69,10.03
"1996-09-04 00:00",4.9,5.62,3.6,3.07,12.18,9.1
"1996-09-05 00:00",5.4,5.76,2.7,2.19,11.39,9.19
"1996-09-06 00:00",3.1,4.83,7.0,5.29,13.91,8.61
"1996-09-07 00:00",6.1,6.72,8.6,7.3,17.13,9.82
"1996-09-08 00:00",8.9,9.76,8.4,6.77,18.85,12.06
"1996-09-09 00:00",10.2,11.04,8.2,6.54,19.71,13.14
"1996-09-10 00:00",8.7,9.64,15.1,12.68,24.67,11.97
"1996-09-11 00:00",9.9,10.39,10.0,9.05,21.66,12.58
"1996-09-12 00:00",9.6,9.72,1.5,1.31,13.37,12.04
"1996-09-13 00:00",8.6,8.63,0.8,0.82,12.02,11.18
"1996-09-14 00:00",9.8,9.77,0.5,0.41,12.51,12.07
"1996-09-15 00:00",6.9,6.85,0.1,0.09,10.01,9.9
"1996-09-16 00:00",6.9,6.83,0.1,0.1,10.01,9.89
"1996-09-17 00:00",6.4,6.54,1.0,0.79,10.5,9.7
"1996-09-18 00:00",5.6,6.02,2.5,1.86,11.23,9.36
"1996-09-19 00:00",7.7,7.8,0.8,0.72,11.31,10.57
"1996-09-20 00:00",5.1,5.3,2.3,1.88,10.79,8.9
"1996-09-21 00:00",3.4,3.68,2.2,1.78,9.74,7.95
"1996-09-22 00:00",1.4,2.45,4.0,3.14,10.43,7.28
"1996-09-23 00:00",-1.4,-1.17,8.4,7.94,13.55,5.61
"1996-09-24 00:00",3.5,4.26,7.4,6.38,14.66,8.27
"1996-09-26 00:00",2.7,3.15,10.7,9.91,17.58,7.66
"1996-09-27 00:00",7.2,8.01,12.5,10.78,21.52,10.72
"1996-09-28 00:00",8.0,8.66,13.1,11.68,22.9,11.2
"1996-09-29 00:00",7.0,7.64,11.9,10.52,20.99,10.46
"1996-09-30 00:00",8.0,8.7,7.8,6.66,17.92,11.23
"1996-10-01 00:00",4.2,4.86,9.8,8.71,17.35,8.63
"1996-10-02 00:00",5.8,6.11,9.6,8.95,18.38,9.42
"1996-10-03 00:00",9.7,9.92,5.2,4.8,17.02,12.2
"1996-10-04 00:00",11.9,12.12,1.9,1.5,15.65,14.12
"1996-10-05 00:00",12.4,12.44,1.2,1.0,15.45,14.41
"1996-10-06 00:00",7.5,8.24,7.2,5.9,16.8,10.89
"1996-10-07 00:00",9.8,10.19,9.6,8.68,21.12,12.42
"1996-10-08 00:00",9.2,9.77,15.8,13.97,26.07,12.07
"1996-10-09 00:00",6.9,7.68,14.8,13.42,23.92,10.48
"1996-10-10 00:00",9.3,9.43,2.1,1.81,13.64,11.8
"1996-10-11 00:00",8.8,8.91,2.4,2.22,13.64,11.39
"1996-10-12 00:00",8.8,8.98,1.4,1.2,12.68,11.45
"1996-10-13 00:00",6.0,5.98,0.1,0.07,9.41,9.33
"1996-10-15 00:00",2.8,2.75,0.1,0.08,7.52,7.44
"1996-10-16 00:00",0.6,0.71,0.4,0.32,6.76,6.43
"1996-10-17 00:00",-0.4,0.15,3.5,3.3,9.47,6.17
"1996-10-18 00:00",2.2,2.19,0.0,0.0,7.16,7.15
"1996-10-19 00:00",-0.3,-0.32,0.1,0.05,6.02,5.97
"1996-10-20 00:00",0.7,0.86,0.8,0.55,7.05,6.5
"1996-10-21 00:00",2.1,2.22,0.3,0.3,7.47,7.16
"1996-10-22 00:00",5.4,5.4,0.1,0.05,9.02,8.96
"1996-10-23 00:00",3.7,3.8,0.6,0.51,8.54,8.02
"1996-10-24 00:00",4.2,4.17,0.0,0.01,8.24,8.23
"1996-10-25 00:00",0.6,0.54,0.0,0.03,6.38,6.35
"1996-10-26 00:00",0.2,0.32,0.7,0.6,6.86,6.25
"1996-10-27 00:00",2.3,2.53,1.4,1.14,8.48,7.33
"1996-10-28 00:00",5.0,5.01,0.4,0.35,9.09,8.72
"1996-10-29 00:00",2.2,2.32,1.2,1.02,8.24,7.22
"1996-10-30 00:00",1.4,1.38,1.5,1.49,8.24,6.75
"1996-10-31 00:00",1.6,1.78,2.7,2.39,9.34,6.95
"1996-11-01 00:00",1.9,2.65,5.2,4.3,11.7,7.39
"1996-11-02 00:00",3.5,4.06,4.7,4.01,12.18,8.16
"1996-11-03 00:00",3.4,3.4,0.4,0.38,8.18,7.79
"1996-11-04 00:00",0.5,0.53,0.1,0.08,6.43,6.35
"1996-11-05 00:00",0.0,0.08,0.3,0.24,6.38,6.14
"1996-11-06 00:00",2.2,2.18,0.0,0.01,7.16,7.14
"1996-11-07 00:00",4.4,4.37,0.2,0.13,8.48,8.34
"1996-11-08 00:00",4.0,4.44,3.3,2.62,11.01,8.38
"1996-11-09 00:00",1.9,2.16,8.3,7.61,14.76,7.14
"1996-11-10 00:00",2.4,2.48,9.5,9.07,16.37,7.3
"1996-11-11 00:00",3.1,3.49,7.8,7.3,15.15,7.84
"1996-11-12 00:00",7.5,7.57,1.4,1.35,11.78,10.41
"1996-11-13 00:00",4.2,4.27,0.1,0.13,8.42,8.28
"1996-11-14 00:00",1.3,1.29,0.0,0.0,6.71,6.71
"1996-11-15 00:00",0.7,0.65,0.0,0.02,6.43,6.41
"1996-11-16 00:00",0.5,0.48,0.0,0.01,6.33,6.33
"1996-11-17 00:00",1.3,1.29,0.0,0.0,6.71,6.71
"1996-11-18 00:00",1.3,1.29,0.0,0.0,6.71,6.71
"1996-11-19 00:00",5.2,5.19,0.1,0.12,8.96,8.83
"1996-11-20 00:00",-0.3,-0.33,0.3,0.24,6.2,5.96
"1996-11-21 00:00",4.6,4.57,0.0,0.01,8.48,8.46
"1996-11-22 00:00",3.7,3.67,0.0,0.01,7.96,7.94
"1996-11-23 00:00",1.9,1.85,0.3,0.22,7.21,6.98
"1996-11-24 00:00",4.8,4.73,0.0,0.03,8.59,8.55
"1996-11-25 00:00",1.8,1.89,0.6,0.46,7.47,7.0
"1996-11-26 00:00",0.9,0.92,1.0,0.88,7.41,6.53
"1996-11-27 00:00",5.8,5.79,0.1,0.12,9.34,9.21
"1996-11-28 00:00",0.6,0.58,0.0,0.01,6.38,6.37
"1996-11-29 00:00",0.4,0.44,0.0,0.03,6.33,6.31
"1996-11-30 00:00",2.9,2.95,0.0,0.02,7.57,7.55
"1996-12-01 00:00",-1.4,-1.41,0.0,0.01,5.52,5.51
"1996-12-02 00:00",-1.3,-1.22,0.0,0.01,5.6,5.59
"1996-12-03 00:00",-1.5,-1.43,0.2,0.18,5.68,5.51
"1996-12-04 00:00",2.6,2.52,0.0,0.04,7.36,7.32
"1996-12-05 00:00",-0.3,-0.33,0.0,0.01,5.98,5.97
"1996-12-06 00:00",-0.3,-0.33,0.0,0.01,5.98,5.97
"1996-12-07 00:00",1.6,1.51,0.0,0.04,6.86,6.81
"1996-12-08 00:00",0.6,0.6,0.0,0.0,6.38,6.38
"1996-12-09 00:00",1.7,1.68,0.1,0.06,6.95,6.9
"1996-12-10 00:00",0.9,0.96,0.1,0.11,6.66,6.55
"1996-12-11 00:00",0.9,0.93,0.0,0.03,6.57,6.53
"1996-12-12 00:00",1.4,1.38,0.2,0.2,6.95,6.75
"1996-12-13 00:00",-0.4,-0.4,0.0,0.0,5.93,5.93
"1996-12-14 00:00",-1.8,-1.78,0.4,0.32,5.68,5.36
"1996-12-15 00:00",0.1,0.16,0.8,0.73,6.91,6.18
"1996-12-16 00:00",0.0,0.16,1.3,1.28,7.47,6.18
"1996-12-17 00:00",-12.4,-11.61,4.6,4.39,6.91,2.52
"1996-12-18 00:00",-6.2,-6.0,4.3,4.11,8.01,3.91
"1996-12-19 00:00",-5.4,-4.77,4.3,3.96,8.24,4.29
"1996-12-20 00:00",0.8,0.84,0.0,0.03,6.52,6.49
"1996-12-21 00:00",-1.5,-1.53,0.1,0.13,5.6,5.47
"1996-12-22 00:00",-1.7,-1.62,0.3,0.26,5.68,5.43
"1996-12-23 00:00",-0.3,-0.31,0.0,0.01,5.98,5.97
"1996-12-24 00:00",3.0,2.99,0.0,0.0,7.57,7.57
"1996-12-25 00:00",5.4,5.38,0.0,0.0,8.96,8.95
"1996-12-26 00:00",5.5,5.56,0.1,0.14,9.21,9.06
"1996-12-27 00:00",0.7,0.75,0.0,0.02,6.47,6.45
"1996-12-28 00:00",0.1,0.09,0.1,0.05,6.2,6.15
"1996-12-29 00:00",5.6,5.7,1.2,1.12,10.28,9.15
"1996-12-30 00:00",4.2,4.28,0.9,0.85,9.15,8.29
"1996-12-31 00:00",6.0,6.15,1.4,1.19,10.64,9.44
"1997-01-01 00:00",4.6,4.66,0.7,0.63,9.15,8.51
"1997-01-02 00:00",3.9,3.89,0.1,0.11,8.18,8.06
"1997-01-03 00:00",-1.2,-1.24,0.0,0.02,5.6,5.58
"1997-01-04 00:00",-3.2,-3.14,0.3,0.2,5.05,4.85
"1997-01-05 00:00",-3.0,-2.93,0.3,0.24,5.16,4.93
"1997-01-06 00:00",-2.5,-2.5,0.0,0.04,5.12,5.09
"1997-01-07 00:00",1.2,1.27,0.2,0.16,6.86,6.7
"1997-01-08 00:00",0.5,0.52,0.7,0.66,7.0,6.34
"1997-01-09 00:00",0.7,1.46,2.0,1.62,8.42,6.79
"1997-01-10 00:00",3.7,3.69,0.0,0.0,7.96,7.95
"1997-01-11 00:00",0.3,0.52,1.1,0.96,7.31,6.34
"1997-01-12 00:00",-16.6,-16.35,2.2,2.15,3.85,1.71
"1997-01-13 00:00",-16.3,-16.07,2.1,1.96,3.71,1.75
"1997-01-14 00:00",-10.2,-9.68,3.6,3.27,6.2,2.94
"1997-01-15 00:00",-6.6,-6.09,3.9,3.59,7.47,3.88
"1997-01-16 00:00",0.6,0.82,1.7,1.76,8.24,6.48
"1997-01-17 00:00",6.2,6.21,0.6,0.58,10.08,9.48
"1997-01-18 00:00",1.1,1.8,4.6,4.12,11.08,6.96
"1997-01-19 00:00",2.7,2.76,1.8,1.76,9.21,7.45
"1997-01-20 00:00",1.4,1.41,0.0,0.04,6.81,6.76
"1997-01-21 00:00",-0.8,-0.75,0.2,0.19,5.98,5.79
"1997-01-22 00:00",-2.5,-2.4,0.6,0.43,5.56,5.13
"1997-01-23 00:00",-2.6,-2.57,0.0,0.03,5.09,5.06
"1997-01-24 00:00",-3.2,-3.1,0.5,0.38,5.24,4.87
"1997-01-25 00:00",0.8,0.86,0.1,0.11,6.61,6.5
"1997-01-26 00:00",-0.2,-0.14,0.6,0.61,6.66,6.05
"1997-01-27 00:00",1.3,1.5,1.5,1.43,8.24,6.8
